               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.010714,           0.0095881,           0.0036733,             0.84017,             0.85337,             0.87524,             0.75602,            0.011344,            0.008136,            0.015171,            0.007822,            0.007822,            0.007822
                 112,            0.010731,           0.0096114,           0.0038375,             0.79647,             0.92347,             0.87306,             0.75827,            0.011343,           0.0083292,            0.011483,           0.0078022,           0.0078022,           0.0078022
                 113,            0.010589,           0.0092395,           0.0039416,             0.87148,             0.85858,             0.88984,              0.7641,            0.011347,           0.0082853,            0.013812,           0.0077824,           0.0077824,           0.0077824
                 114,            0.010612,           0.0094123,            0.004064,             0.87986,             0.87968,             0.89896,             0.76988,            0.011423,            0.008414,            0.012396,           0.0077626,           0.0077626,           0.0077626
                 115,            0.010609,           0.0093633,           0.0037366,             0.83697,             0.92126,             0.91009,             0.77968,              0.0114,           0.0081166,            0.013691,           0.0077428,           0.0077428,           0.0077428
                 116,            0.010366,           0.0091738,           0.0040088,             0.85854,             0.90804,             0.89587,             0.77361,            0.011146,           0.0079536,            0.010802,            0.007723,            0.007723,            0.007723
                 117,            0.010596,           0.0093355,           0.0039167,              0.8801,             0.85992,             0.88582,              0.7668,            0.011191,           0.0081953,            0.013754,           0.0077032,           0.0077032,           0.0077032
                 118,            0.010501,           0.0092514,           0.0036616,              0.8478,             0.89382,             0.90426,             0.77032,            0.011151,           0.0081547,            0.014226,           0.0076834,           0.0076834,           0.0076834
                 119,            0.010272,            0.009198,           0.0037602,             0.81658,             0.87912,             0.88341,             0.77668,            0.011139,           0.0081895,            0.014915,           0.0076636,           0.0076636,           0.0076636
                 120,            0.010572,           0.0093461,           0.0037339,             0.85203,             0.85223,             0.88113,             0.76555,            0.011502,           0.0082505,            0.014646,           0.0076438,           0.0076438,           0.0076438
                 121,            0.010446,           0.0092328,           0.0036638,               0.864,             0.86368,             0.89323,             0.76922,            0.011284,           0.0081635,             0.01314,            0.007624,            0.007624,            0.007624
                 122,            0.010435,           0.0091313,           0.0040263,             0.88869,             0.89667,              0.9151,             0.79227,            0.011047,           0.0079305,            0.010151,           0.0076042,           0.0076042,           0.0076042
                 123,            0.010737,           0.0093376,           0.0038523,             0.88947,             0.87326,             0.92709,             0.78003,            0.011528,           0.0082476,            0.010777,           0.0075844,           0.0075844,           0.0075844
                 124,            0.010323,           0.0091776,           0.0038635,              0.8428,             0.89404,             0.89414,             0.76998,            0.011288,           0.0080064,            0.012926,           0.0075646,           0.0075646,           0.0075646
                 125,            0.010578,           0.0094215,            0.004372,             0.91825,             0.88184,             0.91948,             0.77877,             0.01155,           0.0080704,            0.012791,           0.0075448,           0.0075448,           0.0075448
                 126,             0.01028,           0.0095575,           0.0038546,              0.8846,             0.87295,             0.90155,             0.76942,            0.011217,           0.0080119,            0.012212,            0.007525,            0.007525,            0.007525
                 127,            0.010224,           0.0091379,            0.003706,             0.86643,             0.88041,             0.90784,             0.77241,            0.011075,           0.0078591,             0.01251,           0.0075052,           0.0075052,           0.0075052
                 128,            0.010404,           0.0093722,           0.0034965,             0.86219,             0.85836,             0.89568,             0.76839,            0.011172,           0.0079677,            0.012188,           0.0074854,           0.0074854,           0.0074854
                 129,            0.010204,           0.0091079,           0.0037051,             0.86703,             0.85199,             0.90399,             0.77089,            0.011057,           0.0079171,            0.011005,           0.0074656,           0.0074656,           0.0074656
                 130,           0.0099541,           0.0089884,           0.0035938,             0.85321,             0.87514,             0.89815,             0.76062,            0.011204,           0.0079876,            0.011035,           0.0074458,           0.0074458,           0.0074458
                 131,           0.0099807,           0.0090721,           0.0039886,             0.86498,             0.87542,              0.9072,             0.76931,            0.010888,           0.0080317,            0.011314,            0.007426,            0.007426,            0.007426
                 132,            0.010023,           0.0090738,           0.0035127,             0.87703,             0.88835,             0.90918,             0.77396,            0.011015,           0.0081197,            0.014102,           0.0074062,           0.0074062,           0.0074062
                 133,             0.01005,            0.008936,           0.0032587,             0.87921,              0.8711,             0.90052,             0.77406,            0.011038,             0.00805,             0.01339,           0.0073864,           0.0073864,           0.0073864
                 134,           0.0098483,           0.0091653,           0.0037837,             0.86842,             0.85371,             0.87535,             0.75171,            0.010957,           0.0079635,            0.016403,           0.0073666,           0.0073666,           0.0073666
                 135,            0.010016,           0.0091968,           0.0035977,             0.85458,             0.86602,             0.87502,             0.75436,            0.011067,           0.0078812,            0.016121,           0.0073468,           0.0073468,           0.0073468
                 136,           0.0099486,           0.0089812,           0.0036183,             0.85889,             0.87011,             0.87735,             0.76296,            0.010868,           0.0080042,            0.015552,            0.007327,            0.007327,            0.007327
                 137,           0.0097998,           0.0091002,           0.0035145,             0.87903,              0.8664,             0.89705,             0.78155,            0.010956,           0.0080636,            0.014037,           0.0073072,           0.0073072,           0.0073072
                 138,           0.0098804,           0.0090238,           0.0036766,             0.85136,             0.85337,             0.89423,              0.7662,            0.010784,           0.0079377,             0.01403,           0.0072874,           0.0072874,           0.0072874
                 139,           0.0098207,           0.0088753,           0.0036167,             0.84546,             0.85703,             0.89535,             0.76166,            0.010839,           0.0078569,            0.014487,           0.0072676,           0.0072676,           0.0072676
                 140,            0.009909,           0.0088147,           0.0035512,             0.83704,             0.86294,             0.87684,             0.75505,            0.010841,           0.0077737,            0.015205,           0.0072478,           0.0072478,           0.0072478
                 141,           0.0099534,           0.0086983,           0.0037367,             0.90541,             0.84081,             0.89653,             0.77766,            0.010867,           0.0078519,            0.015363,            0.007228,            0.007228,            0.007228
                 142,            0.010073,           0.0090469,           0.0038927,             0.91066,             0.85534,             0.89874,             0.77288,            0.010751,           0.0076776,            0.015315,           0.0072082,           0.0072082,           0.0072082
                 143,           0.0099078,           0.0090586,           0.0037774,             0.89089,             0.85865,             0.89187,             0.76989,            0.010837,           0.0078573,            0.015239,           0.0071884,           0.0071884,           0.0071884
                 144,           0.0096731,           0.0089294,           0.0036139,             0.85999,             0.86383,             0.87542,             0.75618,             0.01095,           0.0079395,            0.015411,           0.0071686,           0.0071686,           0.0071686
                 145,           0.0096069,           0.0090109,           0.0034397,             0.87796,             0.85356,              0.8817,             0.76577,            0.010959,           0.0079172,            0.014886,           0.0071488,           0.0071488,           0.0071488
                 146,           0.0096379,           0.0088129,            0.003535,             0.87702,              0.8482,             0.88246,             0.76511,            0.010936,             0.00788,            0.013845,            0.007129,            0.007129,            0.007129
                 147,           0.0095958,           0.0087332,           0.0034766,              0.8592,             0.85074,             0.86557,             0.75765,            0.010893,            0.007915,            0.015795,           0.0071092,           0.0071092,           0.0071092
                 148,             0.00936,           0.0087208,           0.0034306,             0.86836,             0.86906,             0.87432,             0.76012,            0.010795,           0.0077795,            0.015906,           0.0070894,           0.0070894,           0.0070894
                 149,           0.0094687,           0.0087543,           0.0035772,             0.80914,             0.86869,             0.87836,             0.76524,            0.010821,            0.007917,            0.015708,           0.0070696,           0.0070696,           0.0070696
                 150,           0.0098561,           0.0088744,           0.0033984,             0.84684,             0.83121,             0.87281,             0.76934,            0.010842,           0.0077926,            0.015458,           0.0070498,           0.0070498,           0.0070498
                 151,           0.0095616,             0.00885,           0.0035692,             0.82712,              0.8276,             0.85609,             0.76409,            0.010857,           0.0078987,            0.015902,             0.00703,             0.00703,             0.00703
                 152,           0.0097118,           0.0087172,           0.0032663,             0.83619,             0.82488,             0.85588,             0.76083,            0.010922,           0.0079187,             0.01658,           0.0070102,           0.0070102,           0.0070102
                 153,           0.0096428,           0.0086844,           0.0033449,             0.83326,             0.85669,             0.86349,             0.75371,            0.011216,           0.0079383,            0.017006,           0.0069904,           0.0069904,           0.0069904
